ENSPMEG00000009460,ENSPMEG00000009460.1,ENSPMET00000003793,ENSPMET00000003793.1
ENSPMEG00000008810,ENSPMEG00000008810.1,ENSPMET00000004518,ENSPMET00000004518.1
ENSPMEG00000009692,ENSPMEG00000009692.1,ENSPMET00000003255,ENSPMET00000003255.1
ENSPMEG00000009058,ENSPMEG00000009058.1,ENSPMET00000004153,ENSPMET00000004153.1
ENSPMEG00000008705,ENSPMEG00000008705.1,ENSPMET00000004667,ENSPMET00000004667.1
ENSPMEG00000009731,ENSPMEG00000009731.1,ENSPMET00000003151,ENSPMET00000003151.1
ENSPMEG00000009192,ENSPMEG00000009192.1,ENSPMET00000003948,ENSPMET00000003948.1
ENSPMEG00000008670,ENSPMEG00000008670.1,ENSPMET00000004755,ENSPMET00000004755.1
ENSPMEG00000009131,ENSPMEG00000009131.1,ENSPMET00000004068,ENSPMET00000004068.1
ENSPMEG00000009727,ENSPMEG00000009727.1,ENSPMET00000003345,ENSPMET00000003345.1
ENSPMEG00000009409,ENSPMEG00000009409.1,ENSPMET00000003645,ENSPMET00000003645.1
ENSPMEG00000008979,ENSPMEG00000008979.1,ENSPMET00000004258,ENSPMET00000004258.1
ENSPMEG00000008875,ENSPMEG00000008875.1,ENSPMET00000004420,ENSPMET00000004420.1
ENSPMEG00000010002,ENSPMEG00000010002.1,ENSPMET00000002704,ENSPMET00000002704.1
ENSPMEG00000008513,ENSPMEG00000008513.1,ENSPMET00000004945,ENSPMET00000004945.1
ENSPMEG00000009146,ENSPMEG00000009146.1,ENSPMET00000004047,ENSPMET00000004047.1
ENSPMEG00000009556,ENSPMEG00000009556.1,ENSPMET00000003429,ENSPMET00000003429.1
ENSPMEG00000009173,ENSPMEG00000009173.1,ENSPMET00000003967,ENSPMET00000003967.1
ENSPMEG00000009063,ENSPMEG00000009063.1,ENSPMET00000004184,ENSPMET00000004184.1
ENSPMEG00000008727,ENSPMEG00000008727.1,ENSPMET00000004648,ENSPMET00000004648.1
ENSPMEG00000008554,ENSPMEG00000008554.1,ENSPMET00000005031,ENSPMET00000005031.1
ENSPMEG00000009142,ENSPMEG00000009142.1,ENSPMET00000004019,ENSPMET00000004019.1
ENSPMEG00000008477,ENSPMEG00000008477.1,ENSPMET00000005010,ENSPMET00000005010.1
ENSPMEG00000009505,ENSPMEG00000009505.1,ENSPMET00000003485,ENSPMET00000003485.1
ENSPMEG00000009940,ENSPMEG00000009940.1,ENSPMET00000003010,ENSPMET00000003010.1
ENSPMEG00000009442,ENSPMEG00000009442.1,ENSPMET00000003578,ENSPMET00000003578.1
ENSPMEG00000009640,ENSPMEG00000009640.1,ENSPMET00000003294,ENSPMET00000003294.1
ENSPMEG00000009371,ENSPMEG00000009371.1,ENSPMET00000003664,ENSPMET00000003664.1
ENSPMEG00000009426,ENSPMEG00000009426.1,ENSPMET00000003592,ENSPMET00000003592.1
ENSPMEG00000009610,ENSPMEG00000009610.1,ENSPMET00000003364,ENSPMET00000003364.1
ENSPMEG00000008495,ENSPMEG00000008495.1,ENSPMET00000005187,ENSPMET00000005187.1
ENSPMEG00000008573,ENSPMEG00000008573.1,ENSPMET00000004869,ENSPMET00000004869.1
ENSPMEG00000009215,ENSPMEG00000009215.1,ENSPMET00000003892,ENSPMET00000003892.1
ENSPMEG00000010012,ENSPMEG00000010012.1,ENSPMET00000002724,ENSPMET00000002724.1
ENSPMEG00000008497,ENSPMEG00000008497.1,ENSPMET00000004964,ENSPMET00000004964.1
ENSPMEG00000008864,ENSPMEG00000008864.1,ENSPMET00000004488,ENSPMET00000004488.1
ENSPMEG00000008765,ENSPMEG00000008765.1,ENSPMET00000004575,ENSPMET00000004575.1
ENSPMEG00000009903,ENSPMEG00000009903.1,ENSPMET00000002870,ENSPMET00000002870.1
ENSPMEG00000008663,ENSPMEG00000008663.1,ENSPMET00000004787,ENSPMET00000004787.1
ENSPMEG00000009820,ENSPMEG00000009820.1,ENSPMET00000003002,ENSPMET00000003002.1
ENSPMEG00000008579,ENSPMEG00000008579.1,ENSPMET00000004839,ENSPMET00000004839.1
ENSPMEG00000009911,ENSPMEG00000009911.1,ENSPMET00000002868,ENSPMET00000002868.1
ENSPMEG00000008527,ENSPMEG00000008527.1,ENSPMET00000004934,ENSPMET00000004934.1
ENSPMEG00000008489,ENSPMEG00000008489.1,ENSPMET00000005002,ENSPMET00000005002.1
ENSPMEG00000009273,ENSPMEG00000009273.1,ENSPMET00000003830,ENSPMET00000003830.1
ENSPMEG00000009504,ENSPMEG00000009504.1,ENSPMET00000003481,ENSPMET00000003481.1
ENSPMEG00000000609,ENSPMEG00000000609.1,ENSPMET00000003530,ENSPMET00000003530.1
ENSPMEG00000008562,ENSPMEG00000008562.1,ENSPMET00000004871,ENSPMET00000004871.1
ENSPMEG00000009508,ENSPMEG00000009508.1,ENSPMET00000003476,ENSPMET00000003476.1
ENSPMEG00000009439,ENSPMEG00000009439.1,ENSPMET00000003634,ENSPMET00000003634.1
ENSPMEG00000009855,ENSPMEG00000009855.1,ENSPMET00000002956,ENSPMET00000002956.1
ENSPMEG00000009905,ENSPMEG00000009905.1,ENSPMET00000002847,ENSPMET00000002847.1
ENSPMEG00000009128,ENSPMEG00000009128.1,ENSPMET00000004063,ENSPMET00000004063.1
ENSPMEG00000009857,ENSPMEG00000009857.1,ENSPMET00000002977,ENSPMET00000002977.1
ENSPMEG00000008454,ENSPMEG00000008454.1,ENSPMET00000005022,ENSPMET00000005022.1
ENSPMEG00000009059,ENSPMEG00000009059.1,ENSPMET00000004158,ENSPMET00000004158.1
ENSPMEG00000009190,ENSPMEG00000009190.1,ENSPMET00000003943,ENSPMET00000003943.1
ENSPMEG00000000170,ENSPMEG00000000170.1,ENSPMET00000004284,ENSPMET00000004284.1
ENSPMEG00000008551,ENSPMEG00000008551.1,ENSPMET00000005006,ENSPMET00000005006.1
ENSPMEG00000008818,ENSPMEG00000008818.1,ENSPMET00000004582,ENSPMET00000004582.1
ENSPMEG00000008864,ENSPMEG00000008864.1,ENSPMET00000004495,ENSPMET00000004495.1
ENSPMEG00000009989,ENSPMEG00000009989.1,ENSPMET00000002742,ENSPMET00000002742.1
ENSPMEG00000009803,ENSPMEG00000009803.1,ENSPMET00000003035,ENSPMET00000003035.1
ENSPMEG00000009249,ENSPMEG00000009249.1,ENSPMET00000003937,ENSPMET00000003937.1
ENSPMEG00000009610,ENSPMEG00000009610.1,ENSPMET00000003341,ENSPMET00000003341.1
ENSPMEG00000009392,ENSPMEG00000009392.1,ENSPMET00000003641,ENSPMET00000003641.1
ENSPMEG00000009754,ENSPMEG00000009754.1,ENSPMET00000003155,ENSPMET00000003155.1
ENSPMEG00000008729,ENSPMEG00000008729.1,ENSPMET00000004637,ENSPMET00000004637.1
ENSPMEG00000008957,ENSPMEG00000008957.1,ENSPMET00000004337,ENSPMET00000004337.1
ENSPMEG00000000184,ENSPMEG00000000184.1,ENSPMET00000003472,ENSPMET00000003472.1
ENSPMEG00000009859,ENSPMEG00000009859.1,ENSPMET00000002940,ENSPMET00000002940.1
ENSPMEG00000009667,ENSPMEG00000009667.1,ENSPMET00000003251,ENSPMET00000003251.1
ENSPMEG00000008990,ENSPMEG00000008990.1,ENSPMET00000004256,ENSPMET00000004256.1
ENSPMEG00000010025,ENSPMEG00000010025.1,ENSPMET00000002687,ENSPMET00000002687.1
ENSPMEG00000009928,ENSPMEG00000009928.1,ENSPMET00000002825,ENSPMET00000002825.1
ENSPMEG00000008755,ENSPMEG00000008755.1,ENSPMET00000004595,ENSPMET00000004595.1
ENSPMEG00000008907,ENSPMEG00000008907.1,ENSPMET00000004413,ENSPMET00000004413.1
ENSPMEG00000008717,ENSPMEG00000008717.1,ENSPMET00000004646,ENSPMET00000004646.1
ENSPMEG00000009318,ENSPMEG00000009318.1,ENSPMET00000003756,ENSPMET00000003756.1
ENSPMEG00000008931,ENSPMEG00000008931.1,ENSPMET00000004346,ENSPMET00000004346.1
ENSPMEG00000008831,ENSPMEG00000008831.1,ENSPMET00000004482,ENSPMET00000004482.1
ENSPMEG00000009920,ENSPMEG00000009920.1,ENSPMET00000002832,ENSPMET00000002832.1
ENSPMEG00000008544,ENSPMEG00000008544.1,ENSPMET00000004895,ENSPMET00000004895.1
ENSPMEG00000008626,ENSPMEG00000008626.1,ENSPMET00000004774,ENSPMET00000004774.1
ENSPMEG00000000175,ENSPMEG00000000175.1,ENSPMET00000004001,ENSPMET00000004001.1
ENSPMEG00000009194,ENSPMEG00000009194.1,ENSPMET00000003946,ENSPMET00000003946.1
ENSPMEG00000009515,ENSPMEG00000009515.1,ENSPMET00000003572,ENSPMET00000003572.1
ENSPMEG00000009819,ENSPMEG00000009819.1,ENSPMET00000003003,ENSPMET00000003003.1
ENSPMEG00000009113,ENSPMEG00000009113.1,ENSPMET00000004066,ENSPMET00000004066.1
ENSPMEG00000008724,ENSPMEG00000008724.1,ENSPMET00000004717,ENSPMET00000004717.1
ENSPMEG00000009993,ENSPMEG00000009993.1,ENSPMET00000002805,ENSPMET00000002805.1
ENSPMEG00000008997,ENSPMEG00000008997.1,ENSPMET00000004240,ENSPMET00000004240.1
ENSPMEG00000009512,ENSPMEG00000009512.1,ENSPMET00000003473,ENSPMET00000003473.1
ENSPMEG00000008786,ENSPMEG00000008786.1,ENSPMET00000004554,ENSPMET00000004554.1
ENSPMEG00000008562,ENSPMEG00000008562.1,ENSPMET00000004883,ENSPMET00000004883.1
ENSPMEG00000008923,ENSPMEG00000008923.1,ENSPMET00000004342,ENSPMET00000004342.1
ENSPMEG00000008624,ENSPMEG00000008624.1,ENSPMET00000004812,ENSPMET00000004812.1
ENSPMEG00000008713,ENSPMEG00000008713.1,ENSPMET00000004650,ENSPMET00000004650.1
ENSPMEG00000009324,ENSPMEG00000009324.1,ENSPMET00000003740,ENSPMET00000003740.1
ENSPMEG00000008931,ENSPMEG00000008931.1,ENSPMET00000004350,ENSPMET00000004350.1
ENSPMEG00000009140,ENSPMEG00000009140.1,ENSPMET00000004021,ENSPMET00000004021.1
ENSPMEG00000009940,ENSPMEG00000009940.1,ENSPMET00000003023,ENSPMET00000003023.1
ENSPMEG00000008417,ENSPMEG00000008417.1,ENSPMET00000005099,ENSPMET00000005099.1
ENSPMEG00000009005,ENSPMEG00000009005.1,ENSPMET00000004214,ENSPMET00000004214.1
ENSPMEG00000009106,ENSPMEG00000009106.1,ENSPMET00000004062,ENSPMET00000004062.1
ENSPMEG00000009197,ENSPMEG00000009197.1,ENSPMET00000003950,ENSPMET00000003950.1
ENSPMEG00000000198,ENSPMEG00000000198.1,ENSPMET00000002889,ENSPMET00000002889.1
ENSPMEG00000008878,ENSPMEG00000008878.1,ENSPMET00000004439,ENSPMET00000004439.1
ENSPMEG00000008452,ENSPMEG00000008452.1,ENSPMET00000005023,ENSPMET00000005023.1
ENSPMEG00000009182,ENSPMEG00000009182.1,ENSPMET00000003942,ENSPMET00000003942.1
ENSPMEG00000009543,ENSPMEG00000009543.1,ENSPMET00000003460,ENSPMET00000003460.1
ENSPMEG00000009070,ENSPMEG00000009070.1,ENSPMET00000004114,ENSPMET00000004114.1
ENSPMEG00000008600,ENSPMEG00000008600.1,ENSPMET00000004888,ENSPMET00000004888.1
ENSPMEG00000008608,ENSPMEG00000008608.1,ENSPMET00000004800,ENSPMET00000004800.1
ENSPMEG00000009150,ENSPMEG00000009150.1,ENSPMET00000004032,ENSPMET00000004032.1
ENSPMEG00000010105,ENSPMEG00000010105.1,ENSPMET00000002655,ENSPMET00000002655.1
ENSPMEG00000009915,ENSPMEG00000009915.1,ENSPMET00000002958,ENSPMET00000002958.1
ENSPMEG00000009138,ENSPMEG00000009138.1,ENSPMET00000004025,ENSPMET00000004025.1
ENSPMEG00000009974,ENSPMEG00000009974.1,ENSPMET00000002767,ENSPMET00000002767.1
ENSPMEG00000008538,ENSPMEG00000008538.1,ENSPMET00000005028,ENSPMET00000005028.1
ENSPMEG00000008370,ENSPMEG00000008370.1,ENSPMET00000005149,ENSPMET00000005149.1
ENSPMEG00000008950,ENSPMEG00000008950.1,ENSPMET00000004304,ENSPMET00000004304.1
ENSPMEG00000009223,ENSPMEG00000009223.1,ENSPMET00000003885,ENSPMET00000003885.1
ENSPMEG00000008751,ENSPMEG00000008751.1,ENSPMET00000004604,ENSPMET00000004604.1
ENSPMEG00000009053,ENSPMEG00000009053.1,ENSPMET00000004140,ENSPMET00000004140.1
ENSPMEG00000009824,ENSPMEG00000009824.1,ENSPMET00000002997,ENSPMET00000002997.1
ENSPMEG00000009647,ENSPMEG00000009647.1,ENSPMET00000003327,ENSPMET00000003327.1
ENSPMEG00000008787,ENSPMEG00000008787.1,ENSPMET00000004588,ENSPMET00000004588.1
ENSPMEG00000008843,ENSPMEG00000008843.1,ENSPMET00000004500,ENSPMET00000004500.1
ENSPMEG00000009730,ENSPMEG00000009730.1,ENSPMET00000003149,ENSPMET00000003149.1
ENSPMEG00000009772,ENSPMEG00000009772.1,ENSPMET00000003117,ENSPMET00000003117.1
ENSPMEG00000010010,ENSPMEG00000010010.1,ENSPMET00000002694,ENSPMET00000002694.1
ENSPMEG00000008643,ENSPMEG00000008643.1,ENSPMET00000004907,ENSPMET00000004907.1
ENSPMEG00000008393,ENSPMEG00000008393.1,ENSPMET00000005117,ENSPMET00000005117.1
ENSPMEG00000008550,ENSPMEG00000008550.1,ENSPMET00000004891,ENSPMET00000004891.1
ENSPMEG00000008686,ENSPMEG00000008686.1,ENSPMET00000004820,ENSPMET00000004820.1
ENSPMEG00000009706,ENSPMEG00000009706.1,ENSPMET00000003174,ENSPMET00000003174.1
ENSPMEG00000009625,ENSPMEG00000009625.1,ENSPMET00000003307,ENSPMET00000003307.1
ENSPMEG00000009426,ENSPMEG00000009426.1,ENSPMET00000003607,ENSPMET00000003607.1
ENSPMEG00000008765,ENSPMEG00000008765.1,ENSPMET00000004591,ENSPMET00000004591.1
ENSPMEG00000008852,ENSPMEG00000008852.1,ENSPMET00000004520,ENSPMET00000004520.1
ENSPMEG00000000608,ENSPMEG00000000608.1,ENSPMET00000004156,ENSPMET00000004156.1
ENSPMEG00000009893,ENSPMEG00000009893.1,ENSPMET00000002890,ENSPMET00000002890.1
ENSPMEG00000000185,ENSPMEG00000000185.1,ENSPMET00000003415,ENSPMET00000003415.1
ENSPMEG00000009576,ENSPMEG00000009576.1,ENSPMET00000003593,ENSPMET00000003593.1
ENSPMEG00000009820,ENSPMEG00000009820.1,ENSPMET00000003008,ENSPMET00000003008.1
ENSPMEG00000009801,ENSPMEG00000009801.1,ENSPMET00000003080,ENSPMET00000003080.1
ENSPMEG00000008652,ENSPMEG00000008652.1,ENSPMET00000005080,ENSPMET00000005080.1
ENSPMEG00000008468,ENSPMEG00000008468.1,ENSPMET00000005008,ENSPMET00000005008.1
ENSPMEG00000009900,ENSPMEG00000009900.1,ENSPMET00000002862,ENSPMET00000002862.1
ENSPMEG00000009507,ENSPMEG00000009507.1,ENSPMET00000003529,ENSPMET00000003529.1
ENSPMEG00000008919,ENSPMEG00000008919.1,ENSPMET00000004398,ENSPMET00000004398.1
ENSPMEG00000008534,ENSPMEG00000008534.1,ENSPMET00000005055,ENSPMET00000005055.1
ENSPMEG00000008733,ENSPMEG00000008733.1,ENSPMET00000004672,ENSPMET00000004672.1
ENSPMEG00000008928,ENSPMEG00000008928.1,ENSPMET00000004372,ENSPMET00000004372.1
ENSPMEG00000009642,ENSPMEG00000009642.1,ENSPMET00000003279,ENSPMET00000003279.1
ENSPMEG00000000621,ENSPMEG00000000621.1,ENSPMET00000004138,ENSPMET00000004138.1
ENSPMEG00000008474,ENSPMEG00000008474.1,ENSPMET00000004995,ENSPMET00000004995.1
ENSPMEG00000009634,ENSPMEG00000009634.1,ENSPMET00000003316,ENSPMET00000003316.1
ENSPMEG00000009409,ENSPMEG00000009409.1,ENSPMET00000003616,ENSPMET00000003616.1
ENSPMEG00000008990,ENSPMEG00000008990.1,ENSPMET00000004270,ENSPMET00000004270.1
ENSPMEG00000009254,ENSPMEG00000009254.1,ENSPMET00000003846,ENSPMET00000003846.1
ENSPMEG00000008402,ENSPMEG00000008402.1,ENSPMET00000005106,ENSPMET00000005106.1
ENSPMEG00000009579,ENSPMEG00000009579.1,ENSPMET00000003395,ENSPMET00000003395.1
ENSPMEG00000009275,ENSPMEG00000009275.1,ENSPMET00000003998,ENSPMET00000003998.1
ENSPMEG00000008524,ENSPMEG00000008524.1,ENSPMET00000005161,ENSPMET00000005161.1
ENSPMEG00000009789,ENSPMEG00000009789.1,ENSPMET00000003135,ENSPMET00000003135.1
ENSPMEG00000008422,ENSPMEG00000008422.1,ENSPMET00000005135,ENSPMET00000005135.1
ENSPMEG00000009730,ENSPMEG00000009730.1,ENSPMET00000003161,ENSPMET00000003161.1
ENSPMEG00000009904,ENSPMEG00000009904.1,ENSPMET00000002932,ENSPMET00000002932.1
ENSPMEG00000009316,ENSPMEG00000009316.1,ENSPMET00000003747,ENSPMET00000003747.1
ENSPMEG00000008711,ENSPMEG00000008711.1,ENSPMET00000004657,ENSPMET00000004657.1
ENSPMEG00000009037,ENSPMEG00000009037.1,ENSPMET00000004163,ENSPMET00000004163.1
ENSPMEG00000008549,ENSPMEG00000008549.1,ENSPMET00000004916,ENSPMET00000004916.1
ENSPMEG00000008992,ENSPMEG00000008992.1,ENSPMET00000004233,ENSPMET00000004233.1
ENSPMEG00000009871,ENSPMEG00000009871.1,ENSPMET00000002925,ENSPMET00000002925.1
ENSPMEG00000009772,ENSPMEG00000009772.1,ENSPMET00000003106,ENSPMET00000003106.1
ENSPMEG00000009692,ENSPMEG00000009692.1,ENSPMET00000003231,ENSPMET00000003231.1
ENSPMEG00000008631,ENSPMEG00000008631.1,ENSPMET00000004765,ENSPMET00000004765.1
ENSPMEG00000008881,ENSPMEG00000008881.1,ENSPMET00000004434,ENSPMET00000004434.1
ENSPMEG00000008726,ENSPMEG00000008726.1,ENSPMET00000004676,ENSPMET00000004676.1
ENSPMEG00000008682,ENSPMEG00000008682.1,ENSPMET00000004710,ENSPMET00000004710.1
ENSPMEG00000008515,ENSPMEG00000008515.1,ENSPMET00000004954,ENSPMET00000004954.1
ENSPMEG00000009577,ENSPMEG00000009577.1,ENSPMET00000003383,ENSPMET00000003383.1
ENSPMEG00000008334,ENSPMEG00000008334.1,ENSPMET00000005210,ENSPMET00000005210.1
ENSPMEG00000008911,ENSPMEG00000008911.1,ENSPMET00000004381,ENSPMET00000004381.1
ENSPMEG00000009833,ENSPMEG00000009833.1,ENSPMET00000002989,ENSPMET00000002989.1
ENSPMEG00000009623,ENSPMEG00000009623.1,ENSPMET00000003312,ENSPMET00000003312.1
ENSPMEG00000009412,ENSPMEG00000009412.1,ENSPMET00000003612,ENSPMET00000003612.1
ENSPMEG00000009194,ENSPMEG00000009194.1,ENSPMET00000003976,ENSPMET00000003976.1
ENSPMEG00000009686,ENSPMEG00000009686.1,ENSPMET00000003244,ENSPMET00000003244.1
ENSPMEG00000009750,ENSPMEG00000009750.1,ENSPMET00000003102,ENSPMET00000003102.1
ENSPMEG00000008390,ENSPMEG00000008390.1,ENSPMET00000005126,ENSPMET00000005126.1
ENSPMEG00000008533,ENSPMEG00000008533.1,ENSPMET00000004912,ENSPMET00000004912.1
ENSPMEG00000008665,ENSPMEG00000008665.1,ENSPMET00000004744,ENSPMET00000004744.1
ENSPMEG00000008485,ENSPMEG00000008485.1,ENSPMET00000004983,ENSPMET00000004983.1
ENSPMEG00000009162,ENSPMEG00000009162.1,ENSPMET00000003981,ENSPMET00000003981.1
ENSPMEG00000008789,ENSPMEG00000008789.1,ENSPMET00000004559,ENSPMET00000004559.1
ENSPMEG00000008841,ENSPMEG00000008841.1,ENSPMET00000004527,ENSPMET00000004527.1
ENSPMEG00000009672,ENSPMEG00000009672.1,ENSPMET00000003226,ENSPMET00000003226.1
ENSPMEG00000009456,ENSPMEG00000009456.1,ENSPMET00000003600,ENSPMET00000003600.1
ENSPMEG00000009366,ENSPMEG00000009366.1,ENSPMET00000003688,ENSPMET00000003688.1
ENSPMEG00000009731,ENSPMEG00000009731.1,ENSPMET00000003144,ENSPMET00000003144.1
ENSPMEG00000008946,ENSPMEG00000008946.1,ENSPMET00000004309,ENSPMET00000004309.1
ENSPMEG00000008690,ENSPMEG00000008690.1,ENSPMET00000004726,ENSPMET00000004726.1
ENSPMEG00000008322,ENSPMEG00000008322.1,ENSPMET00000005226,ENSPMET00000005226.1
ENSPMEG00000008742,ENSPMEG00000008742.1,ENSPMET00000004609,ENSPMET00000004609.1
ENSPMEG00000009854,ENSPMEG00000009854.1,ENSPMET00000002966,ENSPMET00000002966.1
ENSPMEG00000009487,ENSPMEG00000009487.1,ENSPMET00000003504,ENSPMET00000003504.1
ENSPMEG00000008550,ENSPMEG00000008550.1,ENSPMET00000004900,ENSPMET00000004900.1
ENSPMEG00000008881,ENSPMEG00000008881.1,ENSPMET00000004464,ENSPMET00000004464.1
ENSPMEG00000009770,ENSPMEG00000009770.1,ENSPMET00000003110,ENSPMET00000003110.1
ENSPMEG00000008892,ENSPMEG00000008892.1,ENSPMET00000004385,ENSPMET00000004385.1
ENSPMEG00000009282,ENSPMEG00000009282.1,ENSPMET00000003804,ENSPMET00000003804.1
ENSPMEG00000009067,ENSPMEG00000009067.1,ENSPMET00000004119,ENSPMET00000004119.1
ENSPMEG00000008399,ENSPMEG00000008399.1,ENSPMET00000005110,ENSPMET00000005110.1
ENSPMEG00000009858,ENSPMEG00000009858.1,ENSPMET00000002990,ENSPMET00000002990.1
ENSPMEG00000009536,ENSPMEG00000009536.1,ENSPMET00000003448,ENSPMET00000003448.1
ENSPMEG00000009049,ENSPMEG00000009049.1,ENSPMET00000004147,ENSPMET00000004147.1
ENSPMEG00000009681,ENSPMEG00000009681.1,ENSPMET00000003235,ENSPMET00000003235.1
ENSPMEG00000008636,ENSPMEG00000008636.1,ENSPMET00000004761,ENSPMET00000004761.1
ENSPMEG00000008728,ENSPMEG00000008728.1,ENSPMET00000004629,ENSPMET00000004629.1
ENSPMEG00000008400,ENSPMEG00000008400.1,ENSPMET00000005131,ENSPMET00000005131.1
ENSPMEG00000009768,ENSPMEG00000009768.1,ENSPMET00000003165,ENSPMET00000003165.1
ENSPMEG00000008683,ENSPMEG00000008683.1,ENSPMET00000004706,ENSPMET00000004706.1
ENSPMEG00000009693,ENSPMEG00000009693.1,ENSPMET00000003222,ENSPMET00000003222.1
ENSPMEG00000008899,ENSPMEG00000008899.1,ENSPMET00000004507,ENSPMET00000004507.1
ENSPMEG00000008688,ENSPMEG00000008688.1,ENSPMET00000004722,ENSPMET00000004722.1
ENSPMEG00000009694,ENSPMEG00000009694.1,ENSPMET00000003206,ENSPMET00000003206.1
ENSPMEG00000009744,ENSPMEG00000009744.1,ENSPMET00000003131,ENSPMET00000003131.1
ENSPMEG00000008324,ENSPMEG00000008324.1,ENSPMET00000005222,ENSPMET00000005222.1
ENSPMEG00000009657,ENSPMEG00000009657.1,ENSPMET00000003261,ENSPMET00000003261.1
ENSPMEG00000000808,ENSPMEG00000000808.1,ENSPMET00000004693,ENSPMET00000004693.1
ENSPMEG00000009614,ENSPMEG00000009614.1,ENSPMET00000003320,ENSPMET00000003320.1
ENSPMEG00000009405,ENSPMEG00000009405.1,ENSPMET00000003620,ENSPMET00000003620.1
ENSPMEG00000008891,ENSPMEG00000008891.1,ENSPMET00000004393,ENSPMET00000004393.1
ENSPMEG00000009622,ENSPMEG00000009622.1,ENSPMET00000003391,ENSPMET00000003391.1
ENSPMEG00000008989,ENSPMEG00000008989.1,ENSPMET00000004263,ENSPMET00000004263.1
ENSPMEG00000009471,ENSPMEG00000009471.1,ENSPMET00000003691,ENSPMET00000003691.1
ENSPMEG00000009819,ENSPMEG00000009819.1,ENSPMET00000003051,ENSPMET00000003051.1
ENSPMEG00000008599,ENSPMEG00000008599.1,ENSPMET00000004807,ENSPMET00000004807.1
ENSPMEG00000000702,ENSPMEG00000000702.1,ENSPMET00000004238,ENSPMET00000004238.1
ENSPMEG00000009181,ENSPMEG00000009181.1,ENSPMET00000004053,ENSPMET00000004053.1
ENSPMEG00000009768,ENSPMEG00000009768.1,ENSPMET00000003179,ENSPMET00000003179.1
ENSPMEG00000008589,ENSPMEG00000008589.1,ENSPMET00000004920,ENSPMET00000004920.1
ENSPMEG00000009236,ENSPMEG00000009236.1,ENSPMET00000003993,ENSPMET00000003993.1
ENSPMEG00000008351,ENSPMEG00000008351.1,ENSPMET00000005179,ENSPMET00000005179.1
ENSPMEG00000009974,ENSPMEG00000009974.1,ENSPMET00000002760,ENSPMET00000002760.1
ENSPMEG00000008477,ENSPMEG00000008477.1,ENSPMET00000004991,ENSPMET00000004991.1
ENSPMEG00000009329,ENSPMEG00000009329.1,ENSPMET00000003738,ENSPMET00000003738.1
ENSPMEG00000008503,ENSPMEG00000008503.1,ENSPMET00000005051,ENSPMET00000005051.1
ENSPMEG00000009290,ENSPMEG00000009290.1,ENSPMET00000003824,ENSPMET00000003824.1
ENSPMEG00000008392,ENSPMEG00000008392.1,ENSPMET00000005180,ENSPMET00000005180.1
ENSPMEG00000008417,ENSPMEG00000008417.1,ENSPMET00000005108,ENSPMET00000005108.1
ENSPMEG00000009619,ENSPMEG00000009619.1,ENSPMET00000003424,ENSPMET00000003424.1
ENSPMEG00000009461,ENSPMEG00000009461.1,ENSPMET00000003548,ENSPMET00000003548.1
ENSPMEG00000008944,ENSPMEG00000008944.1,ENSPMET00000004315,ENSPMET00000004315.1
ENSPMEG00000010006,ENSPMEG00000010006.1,ENSPMET00000002709,ENSPMET00000002709.1
ENSPMEG00000009108,ENSPMEG00000009108.1,ENSPMET00000004056,ENSPMET00000004056.1
ENSPMEG00000008643,ENSPMEG00000008643.1,ENSPMET00000004918,ENSPMET00000004918.1
ENSPMEG00000009357,ENSPMEG00000009357.1,ENSPMET00000003701,ENSPMET00000003701.1
ENSPMEG00000009665,ENSPMEG00000009665.1,ENSPMET00000003318,ENSPMET00000003318.1
ENSPMEG00000009440,ENSPMEG00000009440.1,ENSPMET00000003618,ENSPMET00000003618.1
ENSPMEG00000009260,ENSPMEG00000009260.1,ENSPMET00000003848,ENSPMET00000003848.1
ENSPMEG00000009215,ENSPMEG00000009215.1,ENSPMET00000003915,ENSPMET00000003915.1
ENSPMEG00000000177,ENSPMEG00000000177.1,ENSPMET00000003766,ENSPMET00000003766.1
ENSPMEG00000009819,ENSPMEG00000009819.1,ENSPMET00000003017,ENSPMET00000003017.1
ENSPMEG00000009082,ENSPMEG00000009082.1,ENSPMET00000004105,ENSPMET00000004105.1
ENSPMEG00000010018,ENSPMEG00000010018.1,ENSPMET00000002729,ENSPMET00000002729.1
ENSPMEG00000009166,ENSPMEG00000009166.1,ENSPMET00000003978,ENSPMET00000003978.1
ENSPMEG00000009575,ENSPMEG00000009575.1,ENSPMET00000003375,ENSPMET00000003375.1
ENSPMEG00000008865,ENSPMEG00000008865.1,ENSPMET00000004427,ENSPMET00000004427.1
ENSPMEG00000009993,ENSPMEG00000009993.1,ENSPMET00000002793,ENSPMET00000002793.1
ENSPMEG00000008441,ENSPMEG00000008441.1,ENSPMET00000005049,ENSPMET00000005049.1
ENSPMEG00000010064,ENSPMEG00000010064.1,ENSPMET00000002635,ENSPMET00000002635.1
ENSPMEG00000008578,ENSPMEG00000008578.1,ENSPMET00000004864,ENSPMET00000004864.1
ENSPMEG00000008488,ENSPMEG00000008488.1,ENSPMET00000004975,ENSPMET00000004975.1
ENSPMEG00000009122,ENSPMEG00000009122.1,ENSPMET00000004132,ENSPMET00000004132.1
ENSPMEG00000009333,ENSPMEG00000009333.1,ENSPMET00000003721,ENSPMET00000003721.1
ENSPMEG00000009099,ENSPMEG00000009099.1,ENSPMET00000004077,ENSPMET00000004077.1
